File_name,Common name,Confidence,Buzz,Call,Cluster
XC150198 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9064,,,-1
XC150198 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Two-barred Warbler,0.1254,,,-1
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9715,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9756,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.787,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.8281,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Red-throated Thrush,0.3921,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Eurasian Magpie,0.2467,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Dusky Thrush,0.1384,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9996,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Western Yellow Wagtail,0.2416,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.1865,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.2066,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.8375,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9145,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Dwarf Jay,0.1282,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.8513,,,0
XC162534 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Southern Scrub-Flycatcher,0.1778,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Eurasian Hoopoe,0.569,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9922,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Little Wattlebird,0.1695,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Eurasian Magpie,0.2259,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Common Redpoll,0.1075,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.985,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.7446,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9599,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.7267,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Dusky Thrush,0.177,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Eurasian Hoopoe,0.1452,,,0
XC162535 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9987,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9927,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9995,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9854,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.8821,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.1921,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.7167,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Tickell's Leaf Warbler,0.5029,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9825,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.2939,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9901,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.9104,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9846,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.9355,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Common Rosefinch,0.1914,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.9824,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Ring Ouzel,0.206,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_048_051.wav,Hume's Warbler,0.9662,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Common Rosefinch,0.2289,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Buff-cheeked Greenlet,0.1017,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_054_057.wav,Hume's Warbler,0.8162,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_057_060.wav,Canada Jay,0.191,,,0
XC162554 - Hume's Leaf Warbler - Phylloscopus humei humei_057_060.wav,White-eared Sibia,0.11,,,0
XC165218 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9507,,,0
XC165218 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9678,,,0
XC165218 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9775,,,0
XC165218 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9447,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.8545,,,-1
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hooded Siskin,0.2239,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.1022,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.706,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9046,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.5571,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Patagonian Sierra Finch,0.2484,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Patagonian Sierra Finch,0.7223,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.5329,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.7208,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Patagonian Sierra Finch,0.3523,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.7671,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Patagonian Sierra Finch,0.206,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Patagonian Sierra Finch,0.5968,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.1721,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.8531,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Ultramarine Flycatcher,0.1139,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.4848,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Palestine Sunbird,0.2148,,,0
XC180188 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Patagonian Sierra Finch,0.1126,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9999,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.8589,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9999,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.7779,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9471,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.4685,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9479,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Black Phoebe,0.1006,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9041,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Warbling White-eye,0.1139,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Black Phoebe,0.1111,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.998,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Warbling White-eye,0.1636,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9968,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.7571,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.658,,,-1
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Redwing,0.7988,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.2393,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.9955,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Hume's Warbler,0.9878,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_048_051.wav,Hume's Warbler,0.9976,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Hume's Warbler,0.9869,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_054_057.wav,Hume's Warbler,0.9718,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_057_060.wav,Hume's Warbler,0.9986,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Hume's Warbler,0.9341,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Warbling White-eye,0.3208,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Whitehead,0.1473,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Hume's Warbler,0.9788,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Hume's Warbler,0.9119,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Warbling White-eye,0.4528,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Swinhoe's White-eye,0.191,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Hume's Warbler,0.3158,,,-1
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_078_081.wav,Hume's Warbler,0.9002,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Hume's Warbler,0.4129,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Two-barred Warbler,0.3176,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Warbling White-eye,0.2833,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Hume's Warbler,0.1764,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Warbling White-eye,0.3426,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Hume's Warbler,0.1382,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_090_093.wav,Hume's Warbler,0.9986,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Hume's Warbler,0.9876,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Redwing,0.118,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_096_099.wav,Hume's Warbler,0.8714,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_099_102.wav,Hume's Warbler,0.9542,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_099_102.wav,Warbling White-eye,0.1055,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_102_105.wav,Hume's Warbler,0.2425,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_108_111.wav,Hume's Warbler,0.7706,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_108_111.wav,Warbling White-eye,0.1392,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_111_114.wav,Hume's Warbler,0.3038,,,0
XC180338 - Hume's Leaf Warbler - Phylloscopus humei humei_111_114.wav,Black Phoebe,0.1896,,,0
XC22699 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Corn Bunting,0.3543,,,0
XC22699 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Iberian Gray Shrike,0.1268,,,0
XC22699 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,European Stonechat,0.1218,,,0
XC26659 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.7036,,,0
XC298104 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9958,,,-1
XC298104 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.996,,,0
XC298104 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Cedar Waxwing,0.357,,,-1
XC298104 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Verdin,0.5288,,,-1
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.5638,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Common Chiffchaff,0.2181,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Bran-colored Flycatcher,0.2271,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.1808,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Eurasian Eagle-Owl,0.1167,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.1998,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Bran-colored Flycatcher,0.1081,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hawfinch,0.3574,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Dunnock,0.1007,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hawfinch,0.187,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Dunnock,0.1635,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Straight-billed Earthcreeper,0.102,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Common Chiffchaff,0.1022,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Common Chiffchaff,0.1314,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.1146,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Pacific-slope Flycatcher,0.2996,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.2996,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Yellow-browed Warbler,0.1018,,,0
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Yellow-browed Warbler,0.3122,,,-1
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.1558,,,-1
XC30130 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hawfinch,0.1111,,,-1
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.952,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.3587,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.4925,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.2332,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.6464,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.6928,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.6831,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.6014,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.9262,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.5565,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9679,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.1183,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.5687,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Western Crowned Warbler,0.2159,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Gray Bushchat,0.1989,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Blyth's Leaf Warbler,0.1553,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Blyth's Leaf Warbler,0.2026,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Western Crowned Warbler,0.1203,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_057_060.wav,Hume's Warbler,0.4924,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Hume's Warbler,0.8045,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Warbling White-eye,0.6079,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Hume's Warbler,0.5941,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Blyth's Leaf Warbler,0.1815,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Hume's Warbler,0.9098,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_072_075.wav,Blyth's Leaf Warbler,0.1087,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Hume's Warbler,0.2633,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Green-backed Tit,0.16,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_078_081.wav,Hume's Warbler,0.215,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_078_081.wav,Warbling White-eye,0.1818,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Warbling White-eye,0.2624,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Hume's Warbler,0.131,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Hume's Warbler,0.1895,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Black Bulbul,0.1309,,,0
XC304209 - Hume's Leaf Warbler - Phylloscopus humei humei_090_093.wav,Black Bulbul,0.3165,,,1
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Purple-rumped Sunbird,0.2063,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Purple Sunbird,0.1403,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Purple-rumped Sunbird,0.1429,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Purple-rumped Sunbird,0.1787,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Purple-rumped Sunbird,0.2494,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Loten's Sunbird,0.1868,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.1403,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Common Tern,0.2271,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Purple-rumped Sunbird,0.1746,,,0
XC347754 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.4627,,,0
XC351688 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.8972,,,0
XC351688 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.8871,,,-1
XC351688 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9718,,,-1
XC351688 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9882,,,-1
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9882,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.2416,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.1254,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.7931,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Himalayan Bluetail,0.1047,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.5583,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.957,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Costa's Hummingbird,0.1424,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Little Bustard,0.1254,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Kamchatka Leaf Warbler,0.3713,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Striolated Bunting,0.216,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Two-barred Warbler,0.1937,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.266,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.262,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Two-barred Warbler,0.1958,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Two-barred Warbler,0.3888,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.355,,,0
XC414415 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.9802,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.98,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Costa's Hummingbird,0.1904,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.1223,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Redwing,0.9268,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9879,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.3991,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.897,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.8357,,,-1
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.6679,,,0
XC414416 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.9832,,,-1
XC414417 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9993,,,0
XC414417 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9343,,,-1
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9607,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.959,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9997,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.1765,,,-1
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.7393,,,-1
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9301,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9943,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Buff-barred Warbler,0.103,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.8931,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.9998,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9288,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9964,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.7888,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.9984,,,0
